restaurant_name,food_id,food_name,food_name_cn,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,saturated_fat_g,trans_fat_g,cholesterol_mg,fiber_g,sugars_g,added_sugars_g,protein_dv,total_carbs_dv,total_fat_dv,saturated_fat_dv,trans_fat_dv,cholesterol_dv,sodium_dv,dietary_fiber_dv,total_sugars_dv,added_sugars_dv,vitamin_d_mcg,vitamin_d_dv,calcium_mg,calcium_dv,iron_mg,iron_dv,potassium_mg,potassium_dv,description,allergens,ingredient_count,ingredients_full,allergens_full,product_url,local_image_path,scraped_date,
Taco Bell,,Angel Island IPA (12 oz),,190,1,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0209_Taco_Bell_Angel_Island_IPA_12_oz_20260131_145055.png,,
Taco Bell,,Angel Island IPA (16 oz),,250,2,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0210_Taco_Bell_Angel_Island_IPA_16_oz_20260131_145056.png,,
Taco Bell,,Angry Orchard (16 oz),,260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0211_Taco_Bell_Angry_Orchard_16_oz_20260131_145056.png,,
Taco Bell,,Angry Orchard - Crisp Apple (12 oz),,200,0,0,25,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0212_Taco_Bell_Angry_Orchard_-_Crisp_Apple_12_oz_20260131_145057.png,,
Taco Bell,,Angry Orchard - Crisp Apple (16 oz),,260,0,0,33,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0213_Taco_Bell_Angry_Orchard_-_Crisp_Apple_16_oz_20260131_145057.png,,
Taco Bell,,Barrio Blonde (12 oz),,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0214_Taco_Bell_Barrio_Blonde_12_oz_20260131_145057.png,,
Taco Bell,,Barrio Blonde (16 oz),,210,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0215_Taco_Bell_Barrio_Blonde_16_oz_20260131_145058.png,,
Taco Bell,,Beach Bell Beer (12 oz),,180,0,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0216_Taco_Bell_Beach_Bell_Beer_12_oz_20260131_145059.png,,
Taco Bell,,Beach Bell Beer (16 oz),,240,0,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0217_Taco_Bell_Beach_Bell_Beer_16_oz_20260131_145059.png,,
Taco Bell,,Beer - General (12 oz),,150,2,0,13,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0218_Taco_Bell_Beer_-_General_12_oz_20260131_145100.png,,
Taco Bell,,Beer - General (16 oz),,200,2,0,17,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0219_Taco_Bell_Beer_-_General_16_oz_20260131_145100.png,,
Taco Bell,,Bell's Two Hearted Ale (12 oz),,210,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0220_Taco_Bell_Bells_Two_Hearted_Ale_12_oz_20260131_145101.png,,
Taco Bell,,Bell's Two Hearted Ale (16 oz),,280,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0221_Taco_Bell_Bells_Two_Hearted_Ale_16_oz_20260131_145101.png,,
Taco Bell,,Bell Tower Cerveza (12 oz),,110,2,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0222_Taco_Bell_Bell_Tower_Cerveza_12_oz_20260131_145102.png,,
Taco Bell,,Bell Tower Cerveza (16 oz),,140,2,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0223_Taco_Bell_Bell_Tower_Cerveza_16_oz_20260131_145102.png,,
Taco Bell,,Black Abbey - The Rose (12 oz),,160,0,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0224_Taco_Bell_Black_Abbey_-_The_Rose_12_oz_20260131_145103.png,,
Taco Bell,,Black Abbey - The Rose (16 oz),,220,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0225_Taco_Bell_Black_Abbey_-_The_Rose_16_oz_20260131_145103.png,,
Taco Bell,,Blue Moon Belgian White (12 oz),,170,2,0,14,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0226_Taco_Bell_Blue_Moon_Belgian_White_12_oz_20260131_145104.png,,
Taco Bell,,Blue Moon Belgian White (16 oz),,220,3,0,19,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0227_Taco_Bell_Blue_Moon_Belgian_White_16_oz_20260131_145104.png,,
Taco Bell,,Blue Moon Belgian White (24 oz),,340,4,0,28,30,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0228_Taco_Bell_Blue_Moon_Belgian_White_24_oz_20260131_145105.png,,
Taco Bell,,Blue Moon Belgian White Bottle (12 oz),,170,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0229_Taco_Bell_Blue_Moon_Belgian_White_Bottle_12_oz_20260131_145105.png,,
Taco Bell,,Blue Moon Mango Wheat (12 oz),,180,2,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0230_Taco_Bell_Blue_Moon_Mango_Wheat_12_oz_20260131_145106.png,,
Taco Bell,,Blue Moon Mango Wheat (16 oz),,230,3,0,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0231_Taco_Bell_Blue_Moon_Mango_Wheat_16_oz_20260131_145107.png,,
Taco Bell,,Blue Point Big City Bells Pilsner (12 oz),,160,2,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0232_Taco_Bell_Blue_Point_Big_City_Bells_Pilsner_12_oz_20260131_145107.png,,
Taco Bell,,Blue Point Big City Bells Pilsner (16 oz),,210,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0233_Taco_Bell_Blue_Point_Big_City_Bells_Pilsner_16_oz_20260131_145108.png,,
Taco Bell,,Blue Point Hoptical Illusion IPA (12 oz),,220,3,0,18,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0234_Taco_Bell_Blue_Point_Hoptical_Illusion_IPA_12_oz_20260131_145108.png,,
Taco Bell,,Blue Point Hoptical Illusion IPA (16 oz),,290,4,0,24,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0235_Taco_Bell_Blue_Point_Hoptical_Illusion_IPA_16_oz_20260131_145109.png,,
Taco Bell,,Blue Point Toasted Lager (12 oz),,150,2,0,15,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0236_Taco_Bell_Blue_Point_Toasted_Lager_12_oz_20260131_145109.png,,
Taco Bell,,Blue Point Toasted Lager (16 oz),,200,3,0,20,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0237_Taco_Bell_Blue_Point_Toasted_Lager_16_oz_20260131_145110.png,,
Taco Bell,,Boulevard Cherry Blossom and Lime (12 oz),,90,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taco Bell,,Boulevard Cherry Blossom and Lime (16 oz),,120,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0239_Taco_Bell_Boulevard_Cherry_Blossom_and_Lime_16_oz_20260131_145110.png,,
Taco Bell,,Boulevard Space Camper Cosmic IPA (12 oz),,180,0,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0240_Taco_Bell_Boulevard_Space_Camper_Cosmic_IPA_12_oz_20260131_145111.png,,
Taco Bell,,Boulevard Space Camper Cosmic IPA (16 oz),,230,0,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0241_Taco_Bell_Boulevard_Space_Camper_Cosmic_IPA_16_oz_20260131_145111.png,,
Taco Bell,,Boulevard Unfiltered Wheat Beer (12 oz),,150,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0242_Taco_Bell_Boulevard_Unfiltered_Wheat_Beer_12_oz_20260131_145112.png,,
Taco Bell,,Boulevard Unfiltered Wheat Beer (16 oz),,200,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0243_Taco_Bell_Boulevard_Unfiltered_Wheat_Beer_16_oz_20260131_145112.png,,
Taco Bell,,Boulevard Unfiltered Wheat Beer 100 (12 oz),,100,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0244_Taco_Bell_Boulevard_Unfiltered_Wheat_Beer_100_12_oz_20260131_145113.png,,
Taco Bell,,Boulevard Unfiltered Wheat Beer 100 (16 oz),,130,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taco Bell,,Breaking Bud (12 oz),,180,2,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0246_Taco_Bell_Breaking_Bud_12_oz_20260131_145113.png,,
Taco Bell,,Breaking Bud (16 oz),,240,3,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0247_Taco_Bell_Breaking_Bud_16_oz_20260131_145114.png,,
Taco Bell,,Brooklyn Lager (12 oz),,170,0,0,13,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0248_Taco_Bell_Brooklyn_Lager_12_oz_20260131_145114.png,,
Taco Bell,,Brooklyn Lager (16 oz),,230,0,0,18,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0249_Taco_Bell_Brooklyn_Lager_16_oz_20260131_145115.png,,
Taco Bell,,Bud Light (12 oz),,110,<1,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0250_Taco_Bell_Bud_Light_12_oz_20260131_145115.png,,
Taco Bell,,Bud Light (16 oz),,150,1,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0251_Taco_Bell_Bud_Light_16_oz_20260131_145116.png,,
Taco Bell,,Bud Light Bottle (16 oz),,110,<1,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0252_Taco_Bell_Bud_Light_Bottle_16_oz_20260131_145116.png,,
Taco Bell,,Budweiser (12 oz),,150,1,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0253_Taco_Bell_Budweiser_12_oz_20260131_145117.png,,
Taco Bell,,Budweiser (16 oz),,190,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0254_Taco_Bell_Budweiser_16_oz_20260131_145117.png,,
Taco Bell,,Budweiser Bottle (16 oz),,180,2,0,14,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0255_Taco_Bell_Budweiser_Bottle_16_oz_20260131_145118.png,,
Taco Bell,,Busch Light (16 oz),,130,<1,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0256_Taco_Bell_Busch_Light_16_oz_20260131_145118.png,,
Taco Bell,,Calicraft Coast (12 oz),,130,0,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0257_Taco_Bell_Calicraft_Coast_12_oz_20260131_145119.png,,
Taco Bell,,Calicraft Coast (16 oz),,170,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0258_Taco_Bell_Calicraft_Coast_16_oz_20260131_145119.png,,
Taco Bell,,Captain Lawrence Hop Commander (12 oz),,200,2,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0259_Taco_Bell_Captain_Lawrence_Hop_Commander_12_oz_20260131_145120.png,,
Taco Bell,,Cool Kidz IPA (16 oz),,220,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0260_Taco_Bell_Cool_Kidz_IPA_16_oz_20260131_145120.png,,
Taco Bell,,Coors (Coors Banquet) (12 oz),,150,1,0,12,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0261_Taco_Bell_Coors_Coors_Banquet_12_oz_20260131_145121.png,,
Taco Bell,,Coors (Coors Banquet) (16 oz),,200,1,0,16,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0262_Taco_Bell_Coors_Coors_Banquet_16_oz_20260131_145121.png,,
Taco Bell,,Coors Light (12 oz),,100,0,0,5,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0263_Taco_Bell_Coors_Light_12_oz_20260131_145122.png,,
Taco Bell,,Coors Light (16 oz),,140,0,0,7,15,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0264_Taco_Bell_Coors_Light_16_oz_20260131_145122.png,,
Taco Bell,,Coors Light (24 oz),,200,0,0,10,20,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0265_Taco_Bell_Coors_Light_24_oz_20260131_145123.png,,
Taco Bell,,Copperhead Red (12 oz),,180,2,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0266_Taco_Bell_Copperhead_Red_12_oz_20260131_145123.png,,
Taco Bell,,Copperhead Red (16 oz),,240,3,0,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0267_Taco_Bell_Copperhead_Red_16_oz_20260131_145124.png,,
Taco Bell,,Corona Extra (12 oz),,150,1,0,14,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0268_Taco_Bell_Corona_Extra_12_oz_20260131_145125.png,,
Taco Bell,,Corona Extra (16 oz),,200,2,0,19,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0269_Taco_Bell_Corona_Extra_16_oz_20260131_145125.png,,
Taco Bell,,Corona Light (12 oz),,100,<1,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0270_Taco_Bell_Corona_Light_12_oz_20260131_145126.png,,
Taco Bell,,Corona Light (16 oz),,130,1,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0271_Taco_Bell_Corona_Light_16_oz_20260131_145126.png,,
Taco Bell,,Corona Premier (12 oz),,90,0,0,3,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0272_Taco_Bell_Corona_Premier_12_oz_20260131_145127.png,,
Taco Bell,,Corona Premier (16 oz),,120,<1,0,3,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0273_Taco_Bell_Corona_Premier_16_oz_20260131_145127.png,,
Taco Bell,,Dos Equis Lager Especial (12 oz),,130,0,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0274_Taco_Bell_Dos_Equis_Lager_Especial_12_oz_20260131_145128.png,,
Taco Bell,,Dos Equis Lager Especial (16 oz),,170,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0275_Taco_Bell_Dos_Equis_Lager_Especial_16_oz_20260131_145128.png,,
Taco Bell,,Dos Equis Mexican Pale Ale (12 oz),,180,2,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taco Bell,,Dos Equis Mexican Pale Ale (16 oz),,230,3,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0277_Taco_Bell_Dos_Equis_Mexican_Pale_Ale_16_oz_20260131_145129.png,,
Taco Bell,,Elysian Space Dust IPA (16 oz),,310,3,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0278_Taco_Bell_Elysian_Space_Dust_IPA_16_oz_20260131_145129.png,,
Taco Bell,,Elysian Space Dust IPA (24 oz),,470,5,0,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0279_Taco_Bell_Elysian_Space_Dust_IPA_24_oz_20260131_145130.png,,
Taco Bell,,Estrella Jalisco (12 oz),,190,1,0,14,70,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taco Bell,,Estrella Jalisco (16 oz),,250,1,0,19,95,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0281_Taco_Bell_Estrella_Jalisco_16_oz_20260131_145130.png,,
Taco Bell,,Fair Winds® Howling Gail (12 oz),,220,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0282_Taco_Bell_Fair_Winds_Howling_Gail_12_oz_20260131_145131.png,,
Taco Bell,,Fair Winds® Howling Gail (16 oz),,300,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0283_Taco_Bell_Fair_Winds_Howling_Gail_16_oz_20260131_145131.png,,
Taco Bell,,Fat Tire Amber Ale (12 oz),,160,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0284_Taco_Bell_Fat_Tire_Amber_Ale_12_oz_20260131_145132.png,,
Taco Bell,,Fat Tire Amber Ale (16 oz),,210,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0285_Taco_Bell_Fat_Tire_Amber_Ale_16_oz_20260131_145132.png,,
Taco Bell,,Firestone 805 (12 oz),,150,2,0,14,5,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0286_Taco_Bell_Firestone_805_12_oz_20260131_145133.png,,
Taco Bell,,Firestone 805 (16 oz),,200,2,0,18,5,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0287_Taco_Bell_Firestone_805_16_oz_20260131_145133.png,,
Taco Bell,,Firestone 805 (24 oz),,300,3,0,27,10,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0288_Taco_Bell_Firestone_805_24_oz_20260131_145134.png,,
Taco Bell,,Flybird Lime Margarita,,190,0,0,15,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0289_Taco_Bell_Flybird_Lime_Margarita_20260131_145134.png,,
Taco Bell,,Flybird Lime Margarita (Can),,240,0,0,25,90,0,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0290_Taco_Bell_Flybird_Lime_Margarita_Can_20260131_145135.png,,
Taco Bell,,Flybird Mangonada,,160,0,0,13,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0291_Taco_Bell_Flybird_Mangonada_20260131_145135.png,,
Taco Bell,,Flybird Mojito,,190,0,0,16,70,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0292_Taco_Bell_Flybird_Mojito_20260131_145136.png,,
Taco Bell,,Flybird Pina Colada,,190,0,0,16,55,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0293_Taco_Bell_Flybird_Pina_Colada_20260131_145136.png,,
Taco Bell,,Flybird Prickly Pear Margarita,,190,0,0,15,70,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0294_Taco_Bell_Flybird_Prickly_Pear_Margarita_20260131_145137.png,,
Taco Bell,,Flybird Strawberry Margarita,,190,0,0,17,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0295_Taco_Bell_Flybird_Strawberry_Margarita_20260131_145137.png,,
Taco Bell,,Flybird Strawberry Margarita (Can),,250,0,0,27,115,0,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0296_Taco_Bell_Flybird_Strawberry_Margarita_Can_20260131_145138.png,,
Taco Bell,,Four Peaks Kilt Lifter (12 oz),,180,2,0,14,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0297_Taco_Bell_Four_Peaks_Kilt_Lifter_12_oz_20260131_145138.png,,
Taco Bell,,Four Peaks Kilt Lifter (16 oz),,240,3,0,19,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0298_Taco_Bell_Four_Peaks_Kilt_Lifter_16_oz_20260131_145139.png,,
Taco Bell,,Goose Island IPA (12 oz),,190,2,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0299_Taco_Bell_Goose_Island_IPA_12_oz_20260131_145139.png,,
Taco Bell,,Goose Island IPA (16 oz),,250,3,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0300_Taco_Bell_Goose_Island_IPA_16_oz_20260131_145247.png,,
Taco Bell,,Hard Mtn Dew - Baja Blast (12 oz),,100,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0301_Taco_Bell_Hard_Mtn_Dew_-_Baja_Blast_12_oz_20260131_145247.png,,
Taco Bell,,Hard Mtn Dew - Baja Blast (24 oz),,200,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0302_Taco_Bell_Hard_Mtn_Dew_-_Baja_Blast_24_oz_20260131_145248.png,,
Taco Bell,,Hard Mtn Dew - Black Cherry (12 oz),,100,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0303_Taco_Bell_Hard_Mtn_Dew_-_Black_Cherry_12_oz_20260131_145248.png,,
Taco Bell,,Hard Mtn Dew - Black Cherry (24 oz),,200,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0304_Taco_Bell_Hard_Mtn_Dew_-_Black_Cherry_24_oz_20260131_145248.png,,
Taco Bell,,Hard Mtn Dew - Original (12 oz),,100,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0305_Taco_Bell_Hard_Mtn_Dew_-_Original_12_oz_20260131_145249.png,,
Taco Bell,,Hard Mtn Dew - Original (24 oz),,200,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0306_Taco_Bell_Hard_Mtn_Dew_-_Original_24_oz_20260131_145249.png,,
Taco Bell,,Hard Mtn Dew - Watermelon (12 oz),,100,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0307_Taco_Bell_Hard_Mtn_Dew_-_Watermelon_12_oz_20260131_145250.png,,
Taco Bell,,Hard Mtn Dew - Watermelon (24 oz),,200,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0308_Taco_Bell_Hard_Mtn_Dew_-_Watermelon_24_oz_20260131_145250.png,,
Taco Bell,,Harpoon IPA (12 oz),,180,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0309_Taco_Bell_Harpoon_IPA_12_oz_20260131_145251.png,,
Taco Bell,,Harpoon IPA (16 oz),,240,3,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0310_Taco_Bell_Harpoon_IPA_16_oz_20260131_145251.png,,
Taco Bell,,Heineken (12 oz),,140,2,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0311_Taco_Bell_Heineken_12_oz_20260131_145252.png,,
Taco Bell,,Heineken (16 oz),,190,3,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0312_Taco_Bell_Heineken_16_oz_20260131_145252.png,,
Taco Bell,,Heineken 0.0 (12 oz),,70,1,0,17,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0313_Taco_Bell_Heineken_00_12_oz_20260131_145253.png,,
Taco Bell,,Heineken 0.0 (16 oz),,100,2,0,23,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0314_Taco_Bell_Heineken_00_16_oz_20260131_145253.png,,
Taco Bell,,Heineken Bottle (12 oz),,140,2,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0315_Taco_Bell_Heineken_Bottle_12_oz_20260131_145254.png,,
Taco Bell,,Heineken Light (12 oz),,100,1,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taco Bell,,Heineken Light (16 oz),,130,1,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0317_Taco_Bell_Heineken_Light_16_oz_20260131_145254.png,,
Taco Bell,,Hop Commander IPA (12 oz),,210,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0318_Taco_Bell_Hop_Commander_IPA_12_oz_20260131_145255.png,,
Taco Bell,,Hop Commander IPA (16 oz),,280,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0319_Taco_Bell_Hop_Commander_IPA_16_oz_20260131_145255.png,,
Taco Bell,,Kansas City Dunkel (12 oz),,180,2,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0320_Taco_Bell_Kansas_City_Dunkel_12_oz_20260131_145256.png,,
Taco Bell,,Kansas City Dunkel (16 oz),,230,3,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0321_Taco_Bell_Kansas_City_Dunkel_16_oz_20260131_145256.png,,
Taco Bell,,Kansas City Helles (12 oz),,180,2,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0322_Taco_Bell_Kansas_City_Helles_12_oz_20260131_145257.png,,
Taco Bell,,Kansas City Helles (16 oz),,230,3,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0323_Taco_Bell_Kansas_City_Helles_16_oz_20260131_145257.png,,
Taco Bell,,Kona Big Wave Golden Ale (12 oz),,130,1,0,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0324_Taco_Bell_Kona_Big_Wave_Golden_Ale_12_oz_20260131_145258.png,,
Taco Bell,,Kona Big Wave Golden Ale (16 oz),,180,2,0,13,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0325_Taco_Bell_Kona_Big_Wave_Golden_Ale_16_oz_20260131_145258.png,,
Taco Bell,,Lagunitas IPA (12 oz),,190,3,0,14,15,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0326_Taco_Bell_Lagunitas_IPA_12_oz_20260131_145259.png,,
Taco Bell,,Lagunitas IPA (16 oz),,250,4,0,19,20,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0327_Taco_Bell_Lagunitas_IPA_16_oz_20260131_145259.png,,
Taco Bell,,Landshark Lager (12 oz),,150,1,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,generated_images/0328_Taco_Bell_Landshark_Lager_12_oz_20260131_145300.png,,
